nct_id,title,status,phase,enrollment,start_date,completion_date,enrollment_rate_monthly,enrollment_rate_tier,enrollment_success_pct,success_tier,status_success_score,composite_success_score,success_percentile
NCT02638415,The Effect of Hepatic Vein Pressure Gradient(HVPG)-Guided Therapy in Cirrhotic Patients With Esophagogastric Varices,UNKNOWN,PHASE4,500.0,2015-12-01,2018-09-01,15.144278606965173,Good (10-50/month),151.44278606965173,Exceeded (≥100%),50,80.0,87.67
NCT07033715,Exercise in Hereditary ATTR (ATTRv) Amyloidosis,RECRUITING,NA,42.0,2024-10-01,2026-09-30,1.753744855967078,Adequate (1-10/month),17.537448559670782,Significantly Below (<50%),60,41.4,24.04
NCT02429115,"Peer-mentoring, Quality of Life and Caregiver Burden in Patients With Chronic Kidney Disease and Their Caregivers",COMPLETED,NA,241.0,2015-02-12,2018-06-30,5.944927066450567,Adequate (1-10/month),59.44927066450567,Below (50-75%),100,69.3,81.395
NCT06173115,Comparison of a Single Versus Double Perclose Technique for TAVR,RECRUITING,NA,876.0,2023-10-20,2026-06-28,27.154215885947046,Good (10-50/month),200.0,Exceeded (≥100%),60,83.0,89.505
NCT00414115,National Active Surveillance Network and Pharmacogenomics of Adverse Drug Reactions in Children,RECRUITING,,7000.0,2005-08-01,2029-03-01,24.739347497968186,Good (10-50/month),200.0,Exceeded (≥100%),60,81.3,88.58
NCT06091215,"Combining Broad Based Light (BBL), Fractionated 1927 (MOXI) and Dual Wavelength 2940/1470 (HALO)",COMPLETED,NA,15.0,2024-01-01,2024-12-31,1.2509589041095892,Adequate (1-10/month),12.509589041095893,Significantly Below (<50%),100,46.2,35.089999999999996
NCT00952315,Trial Comparing Three Different Devices for Kidney Stone Removal During Percutaneous Surgery,COMPLETED,NA,270.0,2009-08-01,2017-02-01,2.998467712513681,Adequate (1-10/month),29.98467712513681,Significantly Below (<50%),100,71.6,82.755
NCT01079715,Safety and Efficacy of Propranolol in Newborns With Retinopathy of Prematurity,COMPLETED,PHASE2,52.0,2010-01-01,2012-10-01,1.576573705179283,Adequate (1-10/month),15.765737051792831,Significantly Below (<50%),100,49.2,46.035
NCT06486415,Novel Diagnosis of Ectopic Pregnancy,NOT_YET_RECRUITING,NA,20.0,2024-07-01,2025-04-01,2.221897810218978,Adequate (1-10/month),22.21897810218978,Significantly Below (<50%),30,30.6,9.475
NCT05444335,Screening for Atrial Fibrillation in Elderly Women Older Than 70 Years,ACTIVE_NOT_RECRUITING,NA,120.0,2023-07-15,2026-12-15,2.924579663730985,Adequate (1-10/month),29.24579663730985,Significantly Below (<50%),85,55.1,62.085
NCT05324735,Pentoxifylline for Treatment of Resistant Major Depression,COMPLETED,PHASE1,60.0,2021-12-15,2022-06-04,10.680701754385964,Good (10-50/month),106.80701754385966,Exceeded (≥100%),100,59.8,71.61
NCT06009835,DOTr/DOTa Algorithm Guidance for Refractory Solid Tumors,UNKNOWN,,15.0,2022-08-07,2024-09-01,0.603968253968254,Slow (<1/month),6.03968253968254,Significantly Below (<50%),50,29.5,8.86
NCT05075135,Acceptability and Safety of 3D Printed Wrist-based Splints,COMPLETED,NA,17.0,2021-08-09,2023-07-31,0.7177253814147018,Slow (<1/month),7.177253814147018,Significantly Below (<50%),100,46.4,36.26
NCT05920135,First-in-Human Study of BBT-207 in Advanced Non-Small Cell Lung Cancer Harboring EGFR Mutation After Treatment With EGFR TKI,ACTIVE_NOT_RECRUITING,PHASE1,24.0,2023-09-11,2028-08-01,0.4090481522956327,Slow (<1/month),4.090481522956327,Significantly Below (<50%),85,42.4,25.45
NCT06654635,Ultrasound Guided Rhomboid Intercostal Plane Block Versus Thoracic Erector Spinae Plane Block in Upper Abdominal Surgery,RECRUITING,NA,60.0,2024-01-01,2025-05-01,3.758024691358025,Adequate (1-10/month),37.580246913580254,Significantly Below (<50%),60,42.8,25.929999999999996
NCT03833635,Effects of OMT on Premature Physiological Parameters,UNKNOWN,NA,100.0,2019-03-22,2019-09-30,15.854166666666668,Good (10-50/month),158.54166666666666,Exceeded (≥100%),50,48.0,42.945
NCT03996135,Evaluation of Accuvein in Cirrhotics Patients,UNKNOWN,NA,280.0,2020-06-15,2023-06-30,7.678558558558559,Adequate (1-10/month),76.7855855855856,Met (75-100%),50,57.4,67.05499999999999
NCT01323335,The Relationship Between Uric Acid and Inflammatory Markers,COMPLETED,PHASE1,97.0,2009-03-31,2014-01-31,1.6710130164119978,Adequate (1-10/month),16.710130164119978,Significantly Below (<50%),100,57.8,67.635
NCT00428935,Safety Study of Mini-dystrophin Gene to Treat Duchenne Muscular Dystrophy,COMPLETED,PHASE1,6.0,2006-03-01,2010-07-01,0.11537586860391662,Slow (<1/month),1.153758686039166,Significantly Below (<50%),100,45.5,31.705
NCT04663035,Ablation Plus Tislelizumab Versus Ablation Alone for Intrahepatic Recurrent Early Stage HCC,UNKNOWN,PHASE2,120.0,2020-12-21,2025-12-18,2.0037301151947338,Adequate (1-10/month),20.03730115194734,Significantly Below (<50%),50,44.6,29.42
NCT06260735,Non-invasive Spinal Cord Stimulation After Spinal Cord Injury,RECRUITING,NA,10.0,2023-06-15,2024-11-15,0.5865125240847784,Slow (<1/month),5.865125240847785,Significantly Below (<50%),60,33.8,13.694999999999999
NCT03404635,Monotherapy Anticoagulation To Expedite Home Treatment of Venous Thromboembolism,COMPLETED,,1300.0,2017-08-04,2020-05-08,39.257936507936506,Good (10-50/month),200.0,Exceeded (≥100%),100,93.3,94.325
NCT01735435,Tight Caloric Balance in Geriatric Patients,COMPLETED,NA,50.0,2010-05-01,2012-03-01,2.271641791044776,Adequate (1-10/month),22.71641791044776,Significantly Below (<50%),100,54.0,58.72500000000001
NCT03356535,Metabolic Signature of Healthy Lifestyle and HCC,COMPLETED,,294.0,2015-08-01,2017-09-15,11.532680412371134,Good (10-50/month),115.32680412371134,Exceeded (≥100%),100,76.9,85.455
NCT00150735,Monotherapy With Levetiracetam in Newly Diagnosed Patients Suffering From Epilepsy,COMPLETED,PHASE3,580.0,2002-06-01,2005-07-01,15.679573712255774,Good (10-50/month),156.7957371225577,Exceeded (≥100%),100,95.0,95.7
NCT01205035,High-Dose Lucentis (Ranibizumab 2.0mg) for the Treatment of Nonproliferative Idiopathic Parafoveal Telangiectasia,COMPLETED,PHASE2,6.0,2010-10-01,2012-10-01,0.2498495212038304,Slow (<1/month),2.498495212038304,Significantly Below (<50%),100,45.5,31.705
NCT07315035,QL1706-SOX vs SOX Alone as Neoadjuvant Therapy for Resectable Diffuse-Type Gastric Cancer,NOT_YET_RECRUITING,PHASE2,74.0,2026-01-01,2030-12-31,1.2342794520547946,Adequate (1-10/month),12.342794520547946,Significantly Below (<50%),30,29.9,9.07
NCT06671535,Effect of Kidney Replacement Therapy with Polymethylmethacrylate Membranes on Pruritus-related Quality of Life in Patients Receiving Maintenance Haemodialysis,RECRUITING,NA,62.0,2025-01-27,2025-10-01,7.640809716599191,Adequate (1-10/month),76.4080971659919,Met (75-100%),60,43.0,26.465
NCT04841135,Blood Microbiota Signature of Alzheimer's Disease,UNKNOWN,NA,120.0,2021-06-03,2026-01-01,2.1833831440526,Adequate (1-10/month),21.833831440526,Significantly Below (<50%),50,44.6,29.42
NCT07266935,Posterior Pericardiotomy for Prevention of POAF After Cardiac Surgery: RCT in Yemen,COMPLETED,NA,210.0,2022-01-01,2024-06-30,7.016904500548848,Adequate (1-10/month),70.16904500548848,Below (50-75%),100,66.8,79.55
NCT05751135,Impact of Focal Muscle Vibration on Bio-psychosocial Outcomes in Cerebral Palsy,COMPLETED,NA,111.0,2023-03-03,2023-11-30,12.42220588235294,Good (10-50/month),124.22205882352941,Exceeded (≥100%),100,63.9,76.9
NCT03663335,"Study of Efficacy, Safety, Tolerability, Pharmacokinetic (PK) and Pharmacodynamic (PD) of an Anti-CD40 Monoclonal Antibody, CFZ533, in Kidney Transplant Recipients",COMPLETED,PHASE2,418.0,2018-11-28,2021-10-29,11.936135084427768,Good (10-50/month),119.36135084427768,Exceeded (≥100%),100,88.4,92.795
NCT04585035,Study to Evaluate D-1553 in Subjects With Solid Tumors,ACTIVE_NOT_RECRUITING,PHASE1,180.0,2020-10-02,2025-12-01,2.905196182396607,Adequate (1-10/month),29.051961823966067,Significantly Below (<50%),85,59.9,71.86
NCT02710435,REDUCER-I: An Observational Study of the Neovasc Reducer™ System,ACTIVE_NOT_RECRUITING,,400.0,2016-03-01,2028-12-01,2.6139974237870334,Adequate (1-10/month),26.139974237870334,Significantly Below (<50%),85,75.8,84.83500000000001
NCT06366035,LoVE4MUM: Virtual Engagement for Preventing Postpartum Depression,NOT_YET_RECRUITING,NA,64.0,2024-04-22,2024-10-01,12.025679012345678,Good (10-50/month),120.25679012345678,Exceeded (≥100%),30,39.1,20.669999999999998
NCT03468335,2nd-line Therapy With Nal-IRI After Gem/Nab-pac in Advanced Pancreatic Cancer - Predictive Role of 1st-line Therapy,COMPLETED,PHASE3,151.0,2018-03-31,2022-05-31,3.02,Adequate (1-10/month),30.2,Significantly Below (<50%),100,62.1,74.595
NCT03877835,Diaphragm-sparing Nerve Blocks for Shoulder Arthroplasty,COMPLETED,NA,20.0,2019-03-18,2020-08-31,1.1443609022556391,Adequate (1-10/month),11.443609022556391,Significantly Below (<50%),100,46.6,37.375
NCT03511235,Clinical Outcomes in Men With Prostate Cancer Who Selected Active Surveillance Using Prolaris® Testing,COMPLETED,,774.0,2018-03-12,2018-07-31,167.09617021276597,Excellent (>50/month),200.0,Exceeded (≥100%),100,98.3,97.505
NCT06679335,Examining the Effect of Lateralization Imagery Training on EEG Brain Oscillations in Individuals With Chronic Neck Pain,COMPLETED,NA,34.0,2024-12-16,2025-12-01,2.9570285714285713,Adequate (1-10/month),29.570285714285717,Significantly Below (<50%),100,52.7,55.04
NCT05748808,Use of Biofeedback and Virtual Reality as Facilitators of Emotional Recognition in the Treatment of Aggressive Outbursts,RECRUITING,NA,60.0,2024-09-01,2025-09-01,5.003835616438357,Adequate (1-10/month),50.03835616438357,Below (50-75%),60,42.8,25.929999999999996
NCT07245108,The Pro-Chol Study,RECRUITING,,800.0,2024-01-22,2027-04-01,20.903004291845495,Good (10-50/month),200.0,Exceeded (≥100%),60,81.3,88.58
NCT02912208,Eltrombopag for the Treatment of Thrombocytopenia Due to Low- and Intermediate Risk Myelodysplastic Syndromes,ACTIVE_NOT_RECRUITING,PHASE2,174.0,2011-06-11,2026-10-01,0.9473367912716866,Slow (<1/month),9.473367912716867,Significantly Below (<50%),85,54.4,59.89
NCT04866108,A Phase II Study of Fruquintinib Combined With Capecitabine as First-line Treatment for Advanced Metastatic Colorectal Cancer Unsuitable for Intravenous Chemotherapy,UNKNOWN,PHASE2,49.0,2021-12-08,2024-06-01,1.6463134657836644,Adequate (1-10/month),16.46313465783664,Significantly Below (<50%),50,33.9,13.865
NCT03810508,A Natural History Study of Charcot-Marie-Tooth 4J (CMT4J),TERMINATED,,21.0,2019-07-18,2022-02-15,0.6778791092258749,Slow (<1/month),6.77879109225875,Significantly Below (<50%),10,18.0,2.92
NCT05973708,Comparative Effects of Clamshells and Frog Pump Exercises,COMPLETED,NA,32.0,2023-10-05,2024-03-10,6.204331210191083,Adequate (1-10/month),62.04331210191083,Below (50-75%),100,52.6,54.684999999999995
NCT02773108,Somatic Comorbidities in Psychiatric Patients,COMPLETED,,1061.0,2016-05-01,2018-12-01,34.21275423728814,Good (10-50/month),200.0,Exceeded (≥100%),100,93.3,94.325
NCT02085408,Clofarabine or Daunorubicin Hydrochloride and Cytarabine Followed By Decitabine or Observation in Treating Older Patients With Newly Diagnosed Acute Myeloid Leukemia,COMPLETED,PHASE3,727.0,2011-02-04,2022-12-21,5.101401567542647,Adequate (1-10/month),51.01401567542647,Below (50-75%),100,90.0,93.17
NCT02588508,"Effectiveness of Warm Packs, Perineal Massage and Hands Off During Labour in the Perineal Outcomes.",UNKNOWN,NA,201.0,2015-04-01,2016-01-01,22.24887272727273,Good (10-50/month),200.0,Exceeded (≥100%),50,56.1,63.99
NCT02307708,Reeducation of Chronic Achilles Tendinopathy by Wearing Shoes Inclined Versus Reeducation by Kinesitherapy,TERMINATED,NA,16.0,2015-01-01,2016-12-01,0.6957714285714286,Slow (<1/month),6.957714285714285,Significantly Below (<50%),10,19.3,5.125
NCT02355808,Do Superfast Broadband and Tailored Interventions Improve Use of E-health and Reduce Health Related Travel?,UNKNOWN,NA,1044.0,2012-10-01,2015-10-01,29.022246575342468,Good (10-50/month),200.0,Exceeded (≥100%),50,80.0,87.67
NCT00535808,Effect of Strategy for Blood Pressure Control on Cerebral Oxygen Balance During Aortic Coarctation Repair: A Randomized Study,COMPLETED,PHASE2,30.0,2007-10-01,2011-03-01,0.7323175621491581,Slow (<1/month),7.323175621491582,Significantly Below (<50%),100,47.4,40.98
NCT05722925,Evaluating Fluciclovine PET in Patients With Biochemical Recurrence of Prostate Cancer and a Negative PSMA PET,ACTIVE_NOT_RECRUITING,PHASE4,50.0,2023-10-04,2026-12-01,1.3188908145580591,Adequate (1-10/month),13.18890814558059,Significantly Below (<50%),85,44.5,29.160000000000004
NCT04647825,NEED: Neuromed Epilepsy EEG Database. A Large EEG Database of Epilepsy Patients for Research Community.,UNKNOWN,,200.0,2021-04-01,2023-01-30,9.10014947683109,Adequate (1-10/month),91.0014947683109,Met (75-100%),50,54.3,59.62
NCT04269525,Umbilical Cord(UC)-Derived Mesenchymal Stem Cells(MSCs) Treatment for the 2019-novel Coronavirus(nCOV) Pneumonia,UNKNOWN,PHASE2,16.0,2020-02-06,2020-12-30,1.4848780487804878,Adequate (1-10/month),14.848780487804877,Significantly Below (<50%),50,31.3,10.299999999999999
NCT00841425,Airway Responsiveness and Inflammation in Adolescent Elite Swimmers: a 3-Year Prospective Follow-up Study,UNKNOWN,,33.0,2009-02-01,2010-06-01,2.0711752577319587,Adequate (1-10/month),20.711752577319587,Significantly Below (<50%),50,36.0,16.564999999999998
NCT01687725,Renal Denervation in Treatment Resistant Hypertension,COMPLETED,,41.0,2010-11-01,2018-12-01,0.4227777777777778,Slow (<1/month),4.227777777777778,Significantly Below (<50%),100,46.6,37.375
NCT01182025,"A Clinical Trial to Evaluate the Effectiveness and Safety of Xiyanping Injection in the Treatment of Mild Type of Hand, Foot, and Mouth Disease",UNKNOWN,NA,360.0,2010-06-01,2011-12-01,19.997080291970804,Good (10-50/month),199.97080291970804,Exceeded (≥100%),50,68.8,81.105
NCT03746925,Comparing Short-term Outcomes After Direct Anterior and SuperPATH Hip Arthroplasty Approaches,UNKNOWN,NA,100.0,2019-09-07,2023-04-07,2.3272171253822633,Adequate (1-10/month),23.27217125382263,Significantly Below (<50%),50,43.0,26.465
NCT02509325,Parkinson's KinetiGraph as Tool for DBS Eligibility Assessment,COMPLETED,,38.0,2015-07-01,2016-02-01,5.380093023255815,Adequate (1-10/month),53.800930232558144,Below (50-75%),100,51.4,50.92
NCT02121925,Registry Measuring the Impact of Adding RNA Expression Testing on Referral Decisions in Early Stage Lung Cancer Patients and Assessing the Disease-free Survival With Long-term Follow-up,TERMINATED,,227.0,2014-05-01,2017-07-31,5.821297388374052,Adequate (1-10/month),58.212973883740524,Below (50-75%),10,39.5,21.044999999999998
NCT00353925,Genetic Analysis of African-Americans With High Blood Pressure,COMPLETED,,1000.0,1999-10-05,2007-12-10,10.187416331994646,Good (10-50/month),101.87416331994645,Exceeded (≥100%),100,93.3,94.325
NCT01353625,"Study to Assess Safety and Tolerability of Oral CC-115 for Patients With Advanced Solid Tumors, and Hematologic Malignancies.",COMPLETED,PHASE1,118.0,2011-04-25,2021-03-12,0.995267387087836,Slow (<1/month),9.95267387087836,Significantly Below (<50%),100,54.4,59.89
NCT05226325,Dexmedetomidine Different Doses as Adjuvant to Entropy-assisted General Anesthesia During Functional Endoscopy Sinus Surgery.,COMPLETED,NA,99.0,2022-02-15,2022-08-02,17.937857142857144,Good (10-50/month),179.37857142857143,Exceeded (≥100%),100,62.9,75.655
NCT02614625,Spectral-domain Optical Coherence Tomography of the Eye,UNKNOWN,,100.0,2014-12-01,2015-12-01,8.339726027397262,Adequate (1-10/month),83.3972602739726,Met (75-100%),50,46.3,35.66
NCT00528125,Laser Acupuncture for Pain Prevention in Neonates,COMPLETED,NA,50.0,2007-09-01,2008-01-01,12.475409836065573,Good (10-50/month),124.75409836065572,Exceeded (≥100%),100,59.0,70.365
NCT05343325,The Efficacy and Safety of Neoadjuvant Low-dose Radiotherapy Combined With Chemoimmunotherapy in Locally Advanced HNSCC,RECRUITING,PHASE2,25.0,2022-03-09,2027-03-31,0.4117965367965368,Slow (<1/month),4.117965367965367,Significantly Below (<50%),60,35.0,15.305
NCT02740725,The Role of Interactive Binocular Treatment System in Amblyopia Therapy,UNKNOWN,NA,50.0,2014-12-01,,,Slow (<1/month),,Significantly Below (<50%),50,29.0,8.76
NCT00246025,A Study of BIBR 1048 in Prevention of Venous Thromboembolism in Patients With TKR Surgery.,COMPLETED,PHASE2,512.0,2005-10-01,,,Slow (<1/month),,Significantly Below (<50%),100,80.0,87.67
NCT05704725,A Study to Evaluate ABP 938 and Aflibercept (Eylea®) in Participants With Chorioretinal Vascular Disease (CVD),COMPLETED,PHASE3,49.0,2023-01-23,2023-03-24,24.859333333333336,Good (10-50/month),200.0,Exceeded (≥100%),100,58.9,70.10499999999999
NCT07175025,The New Empowerment After eXposure to Trauma (NEXT) Study,RECRUITING,NA,106.0,2025-09-15,2028-07-31,3.0729904761904767,Adequate (1-10/month),30.729904761904763,Significantly Below (<50%),60,46.5,36.815
NCT06439225,Platinum and Taxane Chemo in Met Castration Resistant Prostate Cancer Patients With Alterations in DNA Damage Response Genes,RECRUITING,PHASE3,236.0,2024-12-30,2030-03-31,3.747438706311946,Adequate (1-10/month),37.474387063119465,Significantly Below (<50%),60,56.9,65.89500000000001
NCT00152425,"Study to Test the Effect of CDP870 in the Treatment of Crohn's Disease Over 26 Weeks, Comparing CDP870 to a Dummy Drug (Placebo), Following 3 Doses of Active Drug (CDP870).",COMPLETED,PHASE3,392.0,2004-02-01,2005-05-01,26.22523076923077,Good (10-50/month),200.0,Exceeded (≥100%),100,86.4,91.94
NCT06852625,Autologous Tolerogenic Dendritic Cells (ATDC) for Highly Sensitized Kidney Transplant Recipients,NOT_YET_RECRUITING,PHASE1,30.0,2025-05-01,2028-03-01,0.8823188405797101,Slow (<1/month),8.8231884057971,Significantly Below (<50%),30,26.4,7.865
NCT04554576,Escoge Salud (Choose Health): a Chronic Pain Self-Management Program in Middle to Older Age Hispanic Americans,COMPLETED,NA,18.0,2019-02-14,2021-12-31,0.5213320647002855,Slow (<1/month),5.213320647002854,Significantly Below (<50%),100,46.4,36.26
NCT02146976,Postoperative Sleep Quality of Patients Anesthesia With Propofol or Sevoflurane Undergoing Thyroidectomy,COMPLETED,PHASE4,124.0,2014-10-01,2015-10-01,10.341260273972603,Good (10-50/month),103.41260273972604,Exceeded (≥100%),100,64.9,77.985
NCT02750176,Rehabilitation: Closed-Chain Exercises for Rotator Cuff Tears,COMPLETED,EARLY_PHASE1,16.0,2016-04-01,2018-07-01,0.5932277710109622,Slow (<1/month),5.932277710109623,Significantly Below (<50%),100,46.3,35.66
NCT00800176,A Dose-Finding Study of RO4998452 in Patients With Diabetes Mellitus,COMPLETED,PHASE2,394.0,2009-01-22,2009-10-28,42.98695340501792,Good (10-50/month),200.0,Exceeded (≥100%),100,91.5,93.67
NCT05226676,Long-term Effects of Repetitive TMS in Chronic Neuropathic Pain in People With SCI,WITHDRAWN,NA,0.0,2023-08-01,2023-12-01,,Slow (<1/month),0.0,Significantly Below (<50%),5,14.8,1.6650000000000003
